Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
141414;Navi Large & Midcap Fund - Direct Annual IDCW Payout;Direct Plan;Annual IDCW Payout;INF959L01CR5;INF959L01CS3;44.8141;26-Aug-2026
141415;Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout;Direct Plan;Half Yearly IDCW Payout;INF959L01CP9;INF959L01CQ7;44.8537;26-Aug-2026
135679;Navi Large & Midcap Fund - Direct Normal IDCW Payout;Direct Plan;IDCW Payout;INF959L01CI4;INF959L01CJ2;44.9683;26-Aug-2026
141411;Navi Large & Midcap Fund - Regular Annual IDCW payout;Regular Plan;Annual IDCW payout;INF959L01CV7;INF959L01CW5;38.3753;26-Aug-2026
141410;NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout;Regular Plan;Half Yearly IDCW Payout	;INF959L01CT1;INF959L01CU9;37.3213;26-Aug-2026
135680;Navi Large & Midcap Fund - Regular Normal IDCW Payout;Regular Plan;Normal IDCW Payout;INF959L01CL8;INF959L01CM6;37.3076;26-Aug-2026
135677;Navi Large & Midcap Fund- Direct Plan- Growth Option;Direct Plan;Growth;INF959L01CH6;;45.5173;26-Aug-2026
135678;Navi Large & Midcap Fund- Regular Plan- Growth Option;Regular Plan;Growth;INF959L01CK0;;37.3119;26-Aug-2026

Nippon India Mutual Fund
118676;NIPPON INDIA VISION LARGE & MID CAP  FUND - DIRECT Plan - IDCW Option;Direct Plan;IDCW Option;INF204K01F04;INF204K01F12;72.3333;26-Aug-2026
118675;Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option;Direct Plan;Bonus Option;INF204K01E96;;279.9069;26-Aug-2026
118678;Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01F20;;1650.9609;26-Aug-2026
100378;Nippon India Vision Large & Midcap Fund - IDCW Option;Regular Plan;IDCW Option;INF204K01372;INF204K01380;63.3477;26-Aug-2026
100379;Nippon India Vision Large & Midcap Fund-GROWTH PLAN-Bonus Option;Regular Plan;Bonus Option;INF204K01398;;256.7143;26-Aug-2026
100380;Nippon India Vision Large & Midcap Fund-GROWTH PLAN-Growth Option;Regular Plan;GROWTH Option;INF204K01406;;1524.1797;26-Aug-2026

PGIM India Mutual Fund
152382;PGIM India Large and Midcap Fund - Direct Plan - Growth Option;Direct Plan;Direct Growth;INF663L01Y12;;13.52;26-Aug-2026
152384;PGIM India Large and Midcap Fund - Direct Plan - IDCW option;Direct Plan;Direct IDCW;INF663L01Y20;INF663L01Y38;12.27;26-Aug-2026
152383;PGIM India Large and Midcap Fund - Regular Plan - Growth Option;Regular Plan;Regular Growth;INF663L01X88;;12.95;26-Aug-2026
152385;PGIM India Large and Midcap Fund - Regular Plan - IDCW Option;Regular Plan;Regular IDCW;INF663L01X96;INF663L01Y04;12.01;26-Aug-2026

quant Mutual Fund
104513;quant Large & Mid Cap Fund - Growth Option;Regular Plan;Growth Option;INF966L01341;;125.4529;26-Aug-2026
120826;quant Large & Mid Cap Fund - Growth Option-Direct Plan;Direct Plan;Growth Option;INF966L01648;;139.2064;26-Aug-2026
120825;quant Large & Mid Cap Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01622;INF966L01630;64.8174;26-Aug-2026
104514;quant Large & Mid Cap Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01325;INF966L01333;76.5763;26-Aug-2026

Samco Mutual Fund
153534;Samco Large & Mid Cap Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01271;;9.10;26-Aug-2026
153533;Samco Large & Mid Cap Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01289;;8.93;26-Aug-2026

Sundaram Mutual Fund
119565;Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01PP3;INF903J01PQ1;37.4573;26-Aug-2026
119566;Sundaram Large and Midcap Fund Direct Plan - Growth;Direct Plan;GROWTH;INF903J01PR9;;108.5821;26-Aug-2026
105001;Sundaram Large and Midcap Fund Regular Plan - Growth;Regular Plan;GROWTH;INF903J01DT1;;95.4175;26-Aug-2026
105000;Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01DU9;INF903J01DV7;32.2030;26-Aug-2026

Union Mutual Fund
147750;Union Large & Midcap Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01GA0;;30.03;26-Aug-2026
147751;Union Large & Midcap Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01GC6;INF582M01GB8;30.03;26-Aug-2026
147748;Union Large & Midcap Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01GD4;;27.64;26-Aug-2026
147749;Union Large & Midcap Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01GG7;INF582M01GF9;27.64;26-Aug-2026

UTI Mutual Fund
120665;UTI Large & Mid Cap Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF789F01UG3;;202.9513;26-Aug-2026
120664;UTI Large & Mid Cap Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789F01UE8;INF789F01UF5;99.7321;26-Aug-2026
100664;UTI Large & Mid Cap Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF789F01869;;187.5601;26-Aug-2026
100663;UTI Large & Mid Cap Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF189A01046;INF789F01851;91.3711;26-Aug-2026

WhiteOak Capital Mutual Fund
152226;Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01845;;14.754;26-Aug-2026
152225;Whiteoak Capital Large & Mid Cap Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01837;;14.144;26-Aug-2026

Open Ended Schemes ( Equity Scheme - Mid Cap Fund )


Axis Mutual Fund
120505;Axis Midcap Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K01EH3;;144.83;26-Aug-2026
120504;Axis Midcap Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01EF7;INF846K01EG5;56.14;26-Aug-2026
114564;Axis Midcap Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K01859;;123.24;26-Aug-2026
114565;Axis Midcap Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01867;INF846K01875;42.02;26-Aug-2026

Baroda BNP Paribas Mutual Fund
150212;BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01HQ0;;137.7130;26-Aug-2026
150211;BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF251K01HO5;INF251K01HP2;76.1283;26-Aug-2026
150209;BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF251K01AW3;;113.8745;26-Aug-2026
150210;BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF251K01AX1;INF251K01AY9;59.2748;26-Aug-2026

ITI Mutual Fund
148733;ITI Mid Cap Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF00XX01929;;26.4674;26-Aug-2026
148731;ITI Mid Cap Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF00XX01937;INF00XX01945;24.2670;26-Aug-2026
148732;ITI Mid Cap Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF00XX01895;;23.8106;26-Aug-2026
148734;ITI Mid Cap Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF00XX01903;INF00XX01911;21.6647;26-Aug-2026

LIC Mutual Fund
152002;LIC MF Mid Cap Fund-Direct Plan-Growth;Direct Plan;Growth;INF397L01JK8;;35.7743;26-Aug-2026
151999;LIC MF Mid Cap Fund-Direct Plan-IDCW;Direct Plan;IDCW;INF397L01JH4;INF397L01JI2;33.606;26-Aug-2026
152001;LIC MF Mid Cap Fund-Regular Plan-Growth;Regular Plan;Growth;INF397L01JO0;;31.6165;26-Aug-2026
152000;LIC MF Mid Cap Fund-Regular Plan-IDCW;Regular Plan;IDCW;INF397L01JL6;INF397L01JM4;29.6727;26-Aug-2026

Motilal Oswal Mutual Fund
127044;Motilal Oswal Midcap Fund-Direct - IDCW Payout/Reinvestment;;;INF247L01460;INF247L01452;50.0065;26-Aug-2026
127042;Motilal Oswal Midcap Fund-Direct Plan-Growth Option;;;INF247L01445;;122.6020;26-Aug-2026
127040;Motilal Oswal Midcap Fund-Regular - IDCW Payout/Reinvestment;;;INF247L01437;INF247L01429;47.9449;26-Aug-2026
127039;Motilal Oswal Midcap Fund-Regular Plan-Growth Option;;;INF247L01411;;106.0966;26-Aug-2026

Nippon India Mutual Fund
118666;NIPPON INDIA GROWTH MID CAP FUND - DIRECT Plan - IDCW Option;Direct Plan;IDCW Option;INF204K01E39;INF204K01E47;196.4268;26-Aug-2026
118665;Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Bonus Option;Direct Plan;Bonus Option;INF204K01E21;;841.3286;26-Aug-2026
118668;Nippon India Growth Mid Cap Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01E54;;5064.0809;26-Aug-2026
100375;NIPPON INDIA GROWTH MID CAP FUND - IDCW Option;Regular Plan;IDCW Option;INF204K01299;INF204K01307;123.2495;26-Aug-2026
106260;NIPPON INDIA GROWTH MID CAP FUND - INSTITUTIONAL Plan - IDCW Option;Regular Plan;INSTITUTIONAL Plan - IDCW Option;INF204K01257;INF204K01265;1398.4736;26-Aug-2026
100376;Nippon India Growth Mid Cap Fund-Growth Plan-Bonus Option;Regular Plan;Bonus Option;INF204K01315;;762.9273;26-Aug-2026
100377;Nippon India Growth Mid Cap Fund-Growth Plan-Growth Option;Regular Plan;Growth Option;INF204K01323;;4582.9421;26-Aug-2026

PGIM India Mutual Fund
125301;PGIM India Midcap Fund - Direct Plan - Dividend Option - Payout;Direct Plan;Direct IDCW;INF663L01DW1;INF663L01DX9;65.62;26-Aug-2026
125307;PGIM India Midcap Fund - Direct Plan - Growth Option;Direct Plan;Direct Growth;INF663L01DV3;;79.17;26-Aug-2026
125306;PGIM India Midcap Fund - Regular Plan - Dividend Option - Payout;Regular Plan;Regular IDCW;INF663L01EA5;INF663L01EB3;24.14;26-Aug-2026
125305;PGIM India Midcap Fund - Regular Plan - Growth Option;Regular Plan;Regular Growth;INF663L01DZ4;;67.45;26-Aug-2026

quant Mutual Fund
120841;quant Mid Cap Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01887;;251.7711;26-Aug-2026
101065;quant Mid Cap Fund - Growth Option - Regular Plan;Regular Plan;Growth Option;INF966L01176;;221.8657;26-Aug-2026
120840;quant Mid Cap Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01861;INF966L01879;88.4321;26-Aug-2026
101066;quant Mid Cap Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01150;INF966L01168;78.8739;26-Aug-2026

Samco Mutual Fund
154114;Samco Mid Cap Fund - Direct Plan;Direct Plan;Growth;INF0K1H01313;;10.26;26-Aug-2026
154115;Samco Mid Cap Fund - Regular Plan;Regular Plan;Growth;INF0K1H01321;;10.18;26-Aug-2026

SBI Mutual Fund
119716;SBI MIDCAP FUND - DIRECT PLAN - GROWTH;Direct Plan;Growth;INF200K01TP4;;276.9958;26-Aug-2026
119715;SBI Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01TN9;INF200K01TO7;157.0430;26-Aug-2026
102941;SBI MIDCAP FUND - REGULAR PLAN - GROWTH;Regular Plan;Growth;INF200K01560;;244.9334;26-Aug-2026
102942;SBI Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01578;INF200K01586;100.0832;26-Aug-2026

Sundaram Mutual Fund
119581;Sundaram Mid Cap Fund Direct Plan - Growth;Direct Plan;GROWTH;INF903J01MJ3;;1690.2831;26-Aug-2026
119582;Sundaram Mid Cap Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01MH7;INF903J01MI5;74.0238;26-Aug-2026
101539;Sundaram Mid Cap Fund Regular Plan - Growth;Regular Plan;GROWTH;INF903J01173;;1533.8651;26-Aug-2026
101538;Sundaram Mid Cap Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01181;INF903J01199;66.1992;26-Aug-2026

Taurus Mutual Fund
118872;Taurus Mid Cap Fund - Direct Plan - Growth;Direct Plan;Growth;INF044D01CA9;;138.04;26-Aug-2026
118873;Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CB7;INF044D01CC5;122.62;26-Aug-2026
100477;Taurus Mid Cap Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01815;;130.10;26-Aug-2026
111642;Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01781;INF044D01799;115.96;26-Aug-2026

Trust Mutual Fund
154210;TRUSTMF MID CAP FUND -DIRECT -GROWTH;Direct Plan;Growth;INF0GCD01875;;12.57;26-Aug-2026
154211;TRUSTMF MID CAP FUND -REGULAR-GROWTH;Regular Plan;Growth;INF0GCD01883;;12.48;26-Aug-2026

Union Mutual Fund
148073;Union Midcap Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01GI3;;58.67;26-Aug-2026
148074;Union Midcap Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01GK9;INF582M01GJ1;58.67;26-Aug-2026
148071;Union Midcap Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01GM5;;53.73;26-Aug-2026
148072;Union Midcap Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01GO1;INF582M01GN3;53.73;26-Aug-2026

UTI Mutual Fund
120727;UTI Mid Cap Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF789F01TY8;INF789F01TZ5;178.5491;26-Aug-2026
102393;UTI Mid Cap Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF789F01794;INF789F01802;152.7043;26-Aug-2026
102394;UTI Mid Cap Fund-Growth Option;Regular Plan;Growth;INF789F01810;;322.6996;26-Aug-2026
120726;UTI Mid Cap Fund-Growth Option- Direct;Direct Plan;Growth;INF789F01UA6;;362.8288;26-Aug-2026

WhiteOak Capital Mutual Fund
150584;WhiteOak Capital Mid Cap Fund Direct Plan Growth;Direct Plan;Growth Option;INF03VN01597;;23.841;26-Aug-2026
150582;WhiteOak Capital Mid Cap Fund Direct Plan IDCW;Direct Plan;IDCW Option;INF03VN01605;INF03VN01613;23.841;26-Aug-2026
150583;WhiteOak Capital Mid Cap Fund Regular Plan Growth;Regular Plan;Growth Option;INF03VN01563;;22.433;26-Aug-2026
150585;WhiteOak Capital Mid Cap Fund Regular Plan IDCW;Regular Plan;IDCW Option;INF03VN01571;INF03VN01589;22.433;26-Aug-2026

Open Ended Schemes ( Equity Scheme - Small Cap Fund )


Abakkus Mutual Fund
154215;Abakkus Small Cap Fund - Direct Plan - Growth;Direct Plan;Growth;INF2JJD01177;;12.6660;26-Aug-2026
154214;Abakkus Small Cap Fund - Regular  Plan - Growth;Regular Plan;Growth;INF2JJD01185;;12.5900;26-Aug-2026

Axis Mutual Fund
125354;Axis Small Cap Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K01K35;;137.84;26-Aug-2026
125351;Axis Small Cap Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;INF846K01K43;INF846K01K50;55.60;26-Aug-2026
125350;Axis Small Cap Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K01K01;;117.97;26-Aug-2026
125352;Axis Small Cap Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;INF846K01K19;INF846K01K27;46.98;26-Aug-2026

Bajaj Finserv Mutual Fund
153612;BAJAJ FINSERV SMALL CAP FUND - DIRECT - GROWTH;Direct Plan;Growth;INF0QA701BN2;;11.440;26-Aug-2026
153611;BAJAJ FINSERV SMALL CAP FUND - DIRECT - IDCW;Direct Plan;IDCW;INF0QA701BO0;INF0QA701BP7;11.440;26-Aug-2026
153609;BAJAJ FINSERV SMALL CAP FUND - REGULAR - GROWTH;Regular Plan;Growth;INF0QA701BK8;;11.248;26-Aug-2026
153610;BAJAJ FINSERV SMALL CAP FUND - REGULAR - IDCW;Regular Plan;IDCW;INF0QA701BL6;INF0QA701BM4;11.248;26-Aug-2026

Bank of India Mutual Fund
145678;BANK OF INDIA Small Cap Fund Direct Plan Growth;Direct Plan;Growth;INF761K01EP7;;65.66;26-Aug-2026
145675;BANK OF INDIA Small Cap Fund Direct Plan IDCW;Direct Plan;IDCW;INF761K01EO0;INF761K01ES1;49.17;26-Aug-2026
145677;BANK OF INDIA Small Cap Fund Regular Plan Growth;Regular Plan;Growth;INF761K01ER3;;57.94;26-Aug-2026
145676;BANK OF INDIA Small Cap Fund Regular Plan IDCW;Regular Plan;IDCW;INF761K01EQ5;INF761K01ET9;42.24;26-Aug-2026

Baroda BNP Paribas Mutual Fund
152128;Baroda BNP Paribas Small Cap Fund - Direct Plan - Growth option;Direct Plan;Growth Option;INF251K01SR5;;14.8751;26-Aug-2026
152129;Baroda BNP Paribas Small Cap Fund - Direct Plan - IDCW option;Direct Plan;IDCW Option;INF251K01SS3;INF251K01ST1;14.5155;26-Aug-2026
152130;Baroda BNP Paribas Small Cap Fund - Regular Plan - Growth option;Regular Plan;Growth Option;INF251K01SO2;;14.3019;26-Aug-2026
152131;Baroda BNP Paribas Small Cap Fund - Regular Plan - IDCW option;Regular Plan;IDCW Option;INF251K01SP9;INF251K01SQ7;13.9365;26-Aug-2026

ITI Mutual Fund
147919;ITI Small Cap Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF00XX01747;;38.7295;26-Aug-2026
147917;ITI Small Cap Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF00XX01754;INF00XX01762;36.7150;26-Aug-2026
147920;ITI Small Cap Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF00XX01713;;34.3297;26-Aug-2026
147918;ITI Small Cap Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF00XX01721;INF00XX01739;32.3670;26-Aug-2026

Kotak Mahindra Mutual Fund
102875;Kotak-Small Cap Fund - Growth;Regular Plan;Growth	;INF174K01211;;277.774;26-Aug-2026
120164;Kotak-Small Cap Fund - Growth - Direct;Direct Plan;Growth	;INF174K01KT2;;329.945;26-Aug-2026
102874;Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01237;INF174K01229;121.184;26-Aug-2026
120163;Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct;Direct Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01KU0;INF174K01KV8;144.922;26-Aug-2026

LIC Mutual Fund
152004;LIC MF Small Cap Fund-Direct Plan-Growth;Direct Plan;Growth;INF397L01JS1;;39.9906;26-Aug-2026
152005;LIC MF Small Cap Fund-Direct Plan-IDCW;Direct Plan;IDCW;INF397L01JP7;INF397L01JQ5;39.9818;26-Aug-2026
152003;LIC MF Small Cap Fund-Regular Plan-Growth;Regular Plan;Growth;INF397L01JW3;;35.1964;26-Aug-2026
152006;LIC MF Small Cap Fund-Regular Plan-IDCW;Regular Plan;IDCW;INF397L01JT9;INF397L01JU7;35.196;26-Aug-2026

Motilal Oswal Mutual Fund
152237;Motilal Oswal Small Cap Fund - Direct - Growth;Direct Plan;Growth;INF247L01BY3;;17.8437;26-Aug-2026
152235;Motilal Oswal Small Cap Fund - Direct IDCW;Direct Plan;Reinvestment/Payout;INF247L01BZ0;INF247L01CA1;17.8437;26-Aug-2026
152232;Motilal Oswal Small Cap Fund - Regular - Growth;Regular Plan;Growth;INF247L01BV9;;17.2263;26-Aug-2026
152234;Motilal Oswal Small Cap Fund - Regular - IDCW;Regular Plan;Reinvestment/Payout;INF247L01BW7;INF247L01BX5;17.2266;26-Aug-2026

Nippon India Mutual Fund
118775;NIPPON INDIA SMALL CAP FUND - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF204K01J91;INF204K01K07;112.0660;26-Aug-2026
118777;Nippon India Small Cap Fund - Direct Plan Growth Plan - Bonus Option;Direct Plan;Bonus Option;INF204K01J83;;210.7198;26-Aug-2026
118778;Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01K15;;210.7198;26-Aug-2026
113178;Nippon India Small Cap Fund - Growth Plan - Bonus Option;Regular Plan;Bonus Option;INF204K01HZ0;;186.5250;26-Aug-2026
113177;Nippon India Small Cap Fund - Growth Plan - Growth Option;Regular Plan;Growth Option;INF204K01HY3;;186.5250;26-Aug-2026
113179;NIPPON INDIA SMALL CAP FUND - IDCW Option;Regular Plan;IDCW Option;INF204K01IA1;INF204K01IB9;95.8794;26-Aug-2026

PGIM India Mutual Fund
149031;PGIM India Small Cap Fund - Direct Plan - IDCW Option;Direct Plan;Direct IDCW;INF663L01W14;INF663L01W22;16.01;26-Aug-2026
149019;PGIM India Small Cap Fund - Direct Plan- Growth Option;Direct Plan;Direct Growth;INF663L01W06;;20.35;26-Aug-2026
149020;PGIM India Small Cap Fund - Regular Plan - Growth Option;Regular Plan;Regular Growth;INF663L01W30;;18.71;26-Aug-2026
149032;PGIM India Small Cap Fund - Regular Plan - IDCW Option;Regular Plan;Regular IDCW;INF663L01W48;INF663L01W55;15.23;26-Aug-2026

quant Mutual Fund
100177;quant Small Cap Fund - Growth - Regular Plan;Regular Plan;Growth Option;INF966L01AA0;;291.5629;26-Aug-2026
120828;quant Small Cap Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01689;;319.7871;26-Aug-2026
120827;quant Small Cap Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01663;INF966L01671;249.9743;26-Aug-2026
100176;quant Small Cap Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF206A01022;INF966L01044;231.8664;26-Aug-2026

Quantum Mutual Fund
152107;QUANTUM SMALL CAP FUND - DIRECT PLAN GROWTH OPTION;Direct Plan;Growth Option;INF082J01432;;14.31;26-Aug-2026
152108;QUANTUM SMALL CAP FUND - REGULAR PLAN GROWTH OPTION;Regular Plan;Growth Option;INF082J01440;;13.72;26-Aug-2026

Samco Mutual Fund
153868;Samco Small Cap Fund - Direct Plan;Direct Plan;Growth;INF0K1H01297;;11.75;26-Aug-2026
153869;Samco Small Cap Fund - Regular Plan;Regular Plan;Growth;INF0K1H01305;;11.62;26-Aug-2026

SBI Mutual Fund
125497;SBI Small Cap Fund - Direct Plan - Growth;Direct Plan;Growth;INF200K01T51;;216.6324;26-Aug-2026
125496;SBI Small Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Direct Plan;IDCW;INF200K01T69;INF200K01T77;147.8608;26-Aug-2026
125494;SBI Small Cap Fund - Regular Plan - Growth;Regular Plan;Growth;INF200K01T28;;187.6066;26-Aug-2026
125495;SBI Small Cap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);Regular Plan;IDCW;INF200K01T36;INF200K01T44;110.8350;26-Aug-2026

Sundaram Mutual Fund
119589;Sundaram Small Cap Fund Direct Plan - Growth;Direct Plan;GROWTH;INF903J01NK9;;337.2239;26-Aug-2026
